"Autor.id";"ID_CONVENIO";"TX_OBJETO_CONVENIO";"VL_GLOBAL";"VL_REPASSE";"DT_PUBLICACAO";"acao.ab"
"VICENTINHO_SP";424428;"Aquisição de trator e implementos agrícolas.";"R$ 100.000,00";"R$ 99.900,00";"02/09/2014";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"VICENTINHO_SP";492796;"ESTRUTURACAO DA REDE SERVICOS DE PROTECAO SOCIAL BASICA - AQUISICAO DE BENS";"R$ 556.000,00";"R$ 550.000,00";"";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"PAULO TEIXEIRA_SP";215415;"Aquisição de Patrulha Mecanizada";"R$ 205.500,00";"R$ 195.000,00";"16/01/2012";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"PAULO TEIXEIRA_SP";331225;"Implantação de Infraestrutura Aquicola e Pesqueira";"R$ 205.000,00";"R$ 200.000,00";"28/03/2013";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";282639;"Drenagem urbana, guias, sarjetas e pavimentação da Av. Panema em Campina do Monte Alegre.";"R$ 250.795,00";"R$ 250.795,00";"";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";281137;"Infra estrutura urnbana do bairro Jardim Vitorio";"R$ 507.043,51";"R$ 502.990,00";"22/10/2012";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";317143;"Implantação de drenagem, pavimentação e recapeamento de vias públicas";"R$ 1.075.691,64";"R$ 987.600,00";"14/01/2013";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";277340;"CONSTRUÇÃO DE CALÇAMENTO PADRONIZADO (PASSEIO PUBLICO) EM PISO ANTIDERRAPANTE, QUE SERÃO EXECUTADOS NA AVENIDA BARÃO DO RIO BRANCO, À PARTIR DA RUA A ATÉ A ALTURA DA PRAÇA ROTATÓRIA DEFRONTE O RECINTO DE RODEIO CHIQUITO CORTEZ NA CIDADE DE BRAÚNA/SP.";"R$ 258.551,54";"R$ 250.795,00";"";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";277367;"Implantação de Obras de Infraestrutura Urbana.";"R$ 302.300,00";"R$ 295.300,00";"";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";315280;"Pavimentação Asfaltica e Recapeamento em diversas ruas em Capão Bonito.";"R$ 734.155,29";"R$ 690.900,00";"08/01/2013";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";281186;"Execução de Drenagem Superfical, Drenagem Profunda e Passeio na Rua Pedrina Maria do Espirito Santo e Execução de Passeio, Mureta e Guarda Corpo na Rua Pedro Alcântara de Oliveira (Detalhamento do Objeto em Anexo).";"R$ 255.915,00";"R$ 250.795,00";"";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";281190;"Execução de obras de infra-estrutura no Bairro Pocinho.";"R$ 256.268,86";"R$ 250.795,00";"15/01/2013";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";281351;"Recapeamento e drenagem das vias públicas do Perímetro Urbano de Nova Campina.";"R$ 370.000,00";"R$ 344.750,00";"";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";387567;"Pavimentação Asfáltica nas ruas: Travessa Bariri, Avenida Mineiros do Tietê, Rua Maria Evangelista Lopes Soares e Avenida 02 (Bairro Figueira Branca e Jardim Miriam).";"R$ 274.568,95";"R$ 245.850,00";"27/12/2013";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";387561;"DRENAGEM E PAVIMENTAÇÃO EM RUAS DO BAIRRO FREI GALVÃO";"R$ 300.773,28";"R$ 245.850,00";"08/01/2014";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";370487;"Implantação de Guias e Sargetas e Pavimentação Asfáltica em ruas do Município de Capela do Alto";"R$ 503.163,27";"R$ 493.100,00";"21/11/2013";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";387450;"Recapeamento asfáltico e sinalização horizontal";"R$ 508.166,95";"R$ 245.850,00";"06/01/2014";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";387430;"Melhorias na infraestrutura do município de São Miguel Arcanjo com implantação de pavimentação.";"R$ 247.214,08";"R$ 245.850,00";"15/01/2014";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";387432;"15.451.2054.1D73 - Ações de Infraestrutura UrbanaImplantação de pavimentação asfáltica(CBUQ) - Jardim Brasil no Município de Buri-SP, Rua Rio Grande do Sul, Rua Mato Grosso, Rua Amazonas e Rua Acre.";"R$ 245.850,00";"R$ 245.850,00";"20/01/2014";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";387449;"Obras de infraestrutura urbana: pavimentação com bloquetes, guias e sarjetas.";"R$ 254.096,36";"R$ 245.850,00";"07/01/2014";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";387461;"Pavimentação e recapeamento asfático em diversas  ruas do municipio.";"R$ 251.017,89";"R$ 245.850,00";"08/01/2014";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";386821;"Requalificacao de via urbana (pavimentacao e passeios publicos) - trecho compreendido na Rodovia Perimetral Maria Covas que liga a SP-258 com a SP-249, dentro da zona urbana do municipio.";"R$ 1.082.920,62";"R$ 987.600,00";"08/01/2014";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";387438;"Pavimentação de via Publica";"R$ 262.278,72";"R$ 245.850,00";"06/01/2014";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";387457;"Pavimentação de Vias Públicas- Bairro Alegre de Cima, Capinzal e Vila São José";"R$ 249.376,37";"R$ 245.850,00";"14/01/2014";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";386807;"Recapeamento asfáltico das seguintes ruas:1. Rua Irineu Silveira 2. Rua Nha Vita 3. Rua Estela de Castro4. Rua Professora Maria Guilhermina Lemos5. Rua Humberta Pesci";"R$ 273.768,53";"R$ 245.850,00";"02/01/2014";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";387691;"Pavimentação Asfáltica em ruas do Município de Capão Bonito";"R$ 1.050.821,42";"R$ 987.600,00";"31/12/2013";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";387710;"Execução de Muros de Pedra Argamassada, Passeio, Acessibilidade, Pavimentação e Drenagem de Águas Pluviais no Bairro Raia";"R$ 293.466,60";"R$ 245.850,00";"06/01/2014";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";387794;"Recapeamento de Ruas do Jardim Santa Julia e Jardim Jacira.";"R$ 331.993,52";"R$ 245.850,00";"14/01/2014";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"GUILHERME MUSSI_SP";425758;"Ampliação do mercado do produtor e aquisição de equipamentos para serem instalados no mercado do produtor.";"R$ 468.000,00";"R$ 390.000,00";"17/07/2014";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"PAULO FREIRE_SP";289408;"Aquisição de Equipamentos e Material Permanente para a Santa Casa de Marília.";"R$ 150.000,00";"R$ 150.000,00";"02/01/2013";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"PAULO FREIRE_SP";289400;"Aquisição de equipamentos e material permamente para unidade de atenção especializada em saúde.";"R$ 126.960,00";"R$ 126.960,00";"14/01/2013";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"PAULO FREIRE_SP";292140;"Aquisição de equipamentos e materiais permanentes";"R$ 200.000,00";"R$ 200.000,00";"";"CONSTRUÇÃO, REFORMA, EQUIPAGEM"
"VICENTE CANDIDO_SP";391216;"Aquisição de caminhão basculante";"R$ 260.000,00";"R$ 250.000,00";"";"PROMOÇÃO, DEFESA E PROTEÇÃO DO"
"VICENTE CANDIDO_SP";391218;"Aquisição de veículos, tratores e implementos agrícolas.";"R$ 255.103,00";"R$ 250.000,00";"";"PROMOÇÃO, DEFESA E PROTEÇÃO DO"
"VICENTE CANDIDO_SP";383772;"Aquisição de Pá Carregadeira.";"R$ 242.300,00";"R$ 237.454,00";"30/12/2013";"PROMOÇÃO, DEFESA E PROTEÇÃO DO"
"VICENTE CANDIDO_SP";391213;"Aquisição de caminhão Basculante e trator agrícola.";"R$ 250.000,00";"R$ 245.000,00";"";"PROMOÇÃO, DEFESA E PROTEÇÃO DO"
"VICENTE CANDIDO_SP";503270;"Implantação e/ou modernização de infraestrutura esportiva";"R$ 250.000,00";"R$ 243.750,00";"15/12/2015";"PROMOÇÃO, DEFESA E PROTEÇÃO DO"
"KEIKO OTA_SP";311819;"Capacitar profissionais da rede de atenção primária a saúde para que realizem detecção precoce do uso nocivo de substâncias associadas a Intervenções Breves, visando a inclusão destas técnicas como procedimento de rotina nas unidades de saúde situadas em";"R$ 210.800,00";"R$ 200.000,00";"04/02/2013";"ATENDIMENTO ÀS MULHERES EM SIT"
"KEIKO OTA_SP";418742;"Modernização de Infraestrutura para Esporte Educacional, Recreativo e de Lazer.";"R$ 295.500,00";"R$ 292.500,00";"08/07/2014";"ATENDIMENTO ÀS MULHERES EM SIT"
"KEIKO OTA_SP";418849;"Construção pista para skate e melhorias na quadra de esporte existente.";"R$ 250.000,00";"R$ 243.750,00";"";"ATENDIMENTO ÀS MULHERES EM SIT"
"KEIKO OTA_SP";455356;"Aquisição de equipamentos permanentes.";"R$ 138.383,15";"R$ 138.244,76";"07/01/2015";"ATENDIMENTO ÀS MULHERES EM SIT"
"KEIKO OTA_SP";279856;"Recapeamento asfaltico no município de Vargem Grande Paulista.";"R$ 386.885,06";"R$ 334.425,00";"04/01/2013";"PROMOÇÃO DOS DIREITOS HUMANOS "
"KEIKO OTA_SP";278255;"Recapeamento asfáltico de vias do município.";"R$ 365.200,00";"R$ 334.425,00";"19/11/2012";"PROMOÇÃO DOS DIREITOS HUMANOS "
"KEIKO OTA_SP";415970;"RECAPEAMENTO ASFALTICO DA RUA SANTINHO GIANASI";"R$ 503.455,10";"R$ 493.100,00";"08/07/2014";"PROMOÇÃO DOS DIREITOS HUMANOS "
"KEIKO OTA_SP";416665;"Implantação de pavimentação em vias públicas urbanas do município de Mirandópolis /SP";"R$ 249.037,10";"R$ 245.850,00";"20/06/2014";"PROMOÇÃO DOS DIREITOS HUMANOS "
"KEIKO OTA_SP";416882;"Implantação de Pavimentação Asfáltica em CBUQ, em vias urbanas do Município de Iacri/SP.";"R$ 248.333,33";"R$ 245.850,00";"06/08/2014";"PROMOÇÃO DOS DIREITOS HUMANOS "
"KEIKO OTA_SP";414171;"Adequação e requalificação de vias de transporte Público coletivo Urbano na região central do Município de Itaquaquecetuba.";"R$ 248.333,33";"R$ 245.850,00";"22/07/2014";"PROMOÇÃO DOS DIREITOS HUMANOS "
"KEIKO OTA_SP";415031;"Implantação de Recapeamento asfáltico e microdrenagem, no Município de Suzano - SP.";"R$ 1.037.562,09";"R$ 870.372,52";"27/10/2014";"PROMOÇÃO DOS DIREITOS HUMANOS "
"KEIKO OTA_SP";416190;"Prolongamento da Marginal Mario Covas, incluindo terraplanagem, pavimetação asfaltica em CBUQ, CalÇamento, rede de aguas pluviais, esgoto ,abastecimento de agua, guias e sarjetas.O Trecho da Avenida Mario Covas está devidamente inclusa dentro do Perímetro";"R$ 250.000,00";"R$ 245.850,00";"";"PROMOÇÃO DOS DIREITOS HUMANOS "
"KEIKO OTA_SP";419317;"Pavimentação e Recapeamento Asfáltico";"R$ 263.057,56";"R$ 245.850,00";"26/08/2014";"PROMOÇÃO DOS DIREITOS HUMANOS "
"KEIKO OTA_SP";455338;"Recapeamento Asfáltico em diversas Ruas do Município de São Manuel - SP.";"R$ 278.450,64";"R$ 245.850,00";"26/12/2014";"PROMOÇÃO DOS DIREITOS HUMANOS "
"KEIKO OTA_SP";456832;"Obra de Infraestrutura Urbana - Pavimentação em diversas ruas do Municipio.";"R$ 250.000,00";"R$ 245.850,00";"30/12/2014";"PROMOÇÃO DOS DIREITOS HUMANOS "
"ELI CORRÊA FILHO_SP";312931;"CONSTRUÇÃO DE CAMPO SOCIETY E VESTIÁRIOS";"R$ 262.988,21";"R$ 243.750,00";"04/01/2013";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"ELI CORRÊA FILHO_SP";284304;"Reforma do Centro Esportivo Armando Ladeira em Campos do Jordão ¿ SP";"R$ 273.871,61";"R$ 243.750,00";"20/11/2012";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"ELI CORRÊA FILHO_SP";284358;"Construção de Praça Esportiva na Unidade Territorial do Parque Paraíso.";"R$ 380.978,84";"R$ 243.750,00";"09/11/2012";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"ELI CORRÊA FILHO_SP";284387;"Adequação e Ampliação no Estádio de Futebol Janguitão.";"R$ 248.950,00";"R$ 243.750,00";"";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"ELI CORRÊA FILHO_SP";284342;"Construção de Cobertura de Quadra Poliesportiva";"R$ 250.000,00";"R$ 243.750,00";"16/01/2013";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"ELI CORRÊA FILHO_SP";425865;"Patrulha Mecanizada com aquisição de trator e implementos  Agrícolas.";"R$ 258.655,32";"R$ 243.750,00";"30/07/2014";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"ELI CORRÊA FILHO_SP";517608;"Execução de Abertura de Rua, Pavimentação e Drenagem Pluvial no Município de Tupã";"R$ 616.375,00";"R$ 493.100,00";"30/12/2015";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"CARLOS SAMPAIO_SP";135988;"Prover o Centro de Referência de Assistência Social ¿ CRAS por meio de aquisição de material de consumo para executar o Serviço de Proteção e Atendimento Integral à Família (PAIF) e para realizar atividades de convivência e fortalecimento de vínculos, bem";"R$ 104.566,00";"R$ 100.000,00";"06/01/2011";"ESTRUTURAÇÃO DA REDE DE SERVIÇ"
"CARLOS SAMPAIO_SP";371161;"Implantação e Modernização de Infraestrutura Esportiva";"R$ 336.670,07";"R$ 243.750,00";"05/12/2013";"ESTRUTURAÇÃO DA REDE DE SERVIÇ"
"CARLOS SAMPAIO_SP";423625;"REFORMA E COBERTURA DE QUADRA MUNICIPAL DE ESPORTES - SÃO SIMÃO (SP).";"R$ 350.000,00";"R$ 341.250,00";"29/08/2014";"ESTRUTURAÇÃO DA REDE DE SERVIÇ"
"VICENTE CANDIDO_SP";503099;"Aquisição de equipamento para academia esportiva ao ar livre";"R$ 100.000,00";"R$ 97.500,00";"27/11/2015";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"VICENTE CANDIDO_SP";316069;"Oferecer CURSO de capacitação ao Sistema Municipal de Cultura às cidades Consorciadas é um caminho para que os municípios consorciados encontrem maneiras eficazes para implantar em suas cidades o Sistema Municipal de Cultura, incluindo as indicações neces";"R$ 306.200,00";"R$ 300.000,00";"04/12/2013";"APOIO À POLÍTICA NACIONAL DE D"
"VICENTE CANDIDO_SP";365769;"Asfalto na Rua Antonio Pires Cardoso";"R$ 249.047,67";"R$ 245.850,00";"31/12/2013";"APOIO À POLÍTICA NACIONAL DE D"
"VICENTE CANDIDO_SP";447360;"Mostra de cinema de Ribeirão Preto e Projeto Cinema para Todos.";"R$ 210.000,00";"R$ 200.000,00";"30/12/2014";"APOIO À POLÍTICA NACIONAL DE D"
"DUARTE NOGUEIRA_SP";126966;"O principal objetivo da propsota é a aquisição de consumo de materiaimédicos hospitalares, que  representam o maior gasto da Hospital. O materiais de consumo médico hospitalares  são  insumos estratégicos de suporte as  ações de saúde , cuja falta pode si";"R$ 145.656,00";"R$ 134.003,00";"18/01/2011";"APOIO À POLÍTICA NACIONAL DE D"
"RICARDO TRIPOLI_SP";236821;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE.";"R$ 700.000,00";"R$ 700.000,00";"13/01/2012";"APOIO À POLÍTICA NACIONAL DE D"
"RICARDO TRIPOLI_SP";311595;"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE PROTEÇÃO SOCIAL ESPECIAL ¿ CONSTRUÇÃO DE UNIDADE DE ACOLHIMENTO AO IDOSO";"R$ 2.820.000,00";"R$ 1.880.000,00";"18/01/2013";"APOIO À POLÍTICA NACIONAL DE D"
"JEFFERSON CAMPOS_SP";128880;"Aquisição de medicamentos.";"R$ 200.000,00";"R$ 184.000,00";"";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"JEFFERSON CAMPOS_SP";236320;"Recapeamento das ruas Major Calderazzo, Duque de Caxias e Treze de Maio, vias públicas do Município de Taquaritinga, Estado de São Paulo.";"R$ 307.284,81";"R$ 245.850,00";"12/01/2012";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"JEFFERSON CAMPOS_SP";296625;"Aquisição de material de uso único.";"R$ 500.000,00";"R$ 500.000,00";"";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"JEFFERSON CAMPOS_SP";430856;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 300.000,00";"R$ 300.000,00";"03/09/2014";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"JEFFERSON CAMPOS_SP";509920;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 300.000,00";"R$ 300.000,00";"06/01/2016";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"VICENTINHO_SP";390279;"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE PROTEÇÃO SOCIAL ESPECIAL ¿ AQUISIÇÃO DE VEÍCULO(S)";"R$ 256.500,00";"R$ 250.000,00";"03/01/2014";"APOIO A PROJETOS DE INFRAESTRU"
"VICENTINHO_SP";501406;"Aquisição de Caminhão com carroceria.";"R$ 235.000,00";"R$ 220.000,00";"31/12/2015";"APOIO A PROJETOS DE INFRAESTRU"
"VICENTINHO_SP";501394;"aquisição de 01 caminhão com baú refrigerado";"R$ 235.000,00";"R$ 210.000,00";"02/12/2015";"APOIO A PROJETOS DE INFRAESTRU"
"PR. MARCO FELICIANO_SP";370578;"Recapeamento asfáltico em diversas ruas de diversos bairros da cidade";"R$ 1.032.216,61";"R$ 987.600,00";"30/12/2013";"APOIO À MANUTENÇÃO DE UNIDADES"
"PR. MARCO FELICIANO_SP";452215;"CONSTRUÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 2.501.264,10";"R$ 2.496.279,28";"31/12/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"EDINHO ARAÚJO_SP";290200;"Aquisição de equipamentos.";"R$ 440.282,00";"R$ 440.282,00";"15/01/2013";"ESTRUTURAÇÃO DA REDE DE SERVIÇ"
"EDINHO ARAÚJO_SP";376195;"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE PROTEÇÃO SOCIAL BÁSICA ¿ CONSTRUÇÃO DE CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL - CRAS";"R$ 1.114.958,25";"R$ 900.000,00";"16/01/2014";"ESTRUTURAÇÃO DA REDE DE SERVIÇ"
"EDINHO ARAÚJO_SP";376189;"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE PROTEÇÃO SOCIAL BÁSICA - AQUISIÇÃO DE EQUIPAMENTOS/MATERIAL PERMANENTE E VEÍCULO (S).";"R$ 618.600,00";"R$ 600.000,00";"03/01/2014";"ESTRUTURAÇÃO DA REDE DE SERVIÇ"
"EDINHO ARAÚJO_SP";504476;"ESTRUTURACAO DA REDE DE SERVICOS DE PROTECAO SOCIAL BASICA ¿ AQUISICAO DE BENS";"R$ 150.310,00";"R$ 150.000,00";"";"ESTRUTURAÇÃO DA REDE DE SERVIÇ"
"CARLOS SAMPAIO_SP";113253;"Aquisição de um veículo.";"R$ 102.040,82";"R$ 100.000,00";"31/12/2010";"INFRAESTRUTURA PARA A EDUCAÇÃO"
"CARLOS SAMPAIO_SP";112475;"Adaptação e ampliação do Lar dos Velhinhos São Vicente de Paula de Capivari-SP.";"R$ 204.081,63";"R$ 200.000,00";"";"INFRAESTRUTURA PARA A EDUCAÇÃO"
"CARLOS SAMPAIO_SP";153954;"CONSTRUÇÃO DA SEGUNDA ETAPA DA SEDE DO CREAS.";"R$ 130.000,00";"R$ 100.000,00";"07/01/2011";"INFRAESTRUTURA PARA A EDUCAÇÃO"
"CARLOS SAMPAIO_SP";371150;"Implantação e Modernização de Infraestrutura Esportiva";"R$ 1.637.163,97";"R$ 487.500,00";"06/01/2014";"INFRAESTRUTURA PARA A EDUCAÇÃO"
"BRUNA FURLAN_SP";319686;"Pavimentação  de Rua no Município de Francisco Morato.";"R$ 325.300,00";"R$ 295.300,00";"";"ESTRUTURAÇÃO DA REDE DE SERVIÇ"
"AELTON FREITAS_MG";115342;"Aquisição de Equipamentos - Proteção Social Especial";"R$ 109.000,00";"R$ 100.000,00";"31/12/2010";"APOIO À MANUTENÇÃO DE UNIDADES"
"AELTON FREITAS_MG";135788;"Aquisição de material permanente para estruturação do CREAS ¿ CENTRO DE REFERÊNCIA ESPECIALIZADO DA ASSISTÊNCIA SOCIAL.";"R$ 103.869,00";"R$ 100.000,00";"06/01/2011";"APOIO À MANUTENÇÃO DE UNIDADES"
"AELTON FREITAS_MG";213039;"Aquisição de equipamento e material permanente para estruturação de unidades de atenção especializada em saúde.";"R$ 90.000,00";"R$ 90.000,00";"26/12/2011";"APOIO À MANUTENÇÃO DE UNIDADES"
"EDINHO ARAÚJO_SP";296630;"Aquisição de Equipamento e Material Permanente para Unidade Hospitalar de Urgencia e Emergencia";"R$ 200.000,00";"R$ 200.000,00";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"EDINHO ARAÚJO_SP";353461;"Infraestrutura na Praia Pública do Ipanema Naut Camp Clube";"R$ 259.525,31";"R$ 243.750,00";"27/12/2013";"APOIO À MANUTENÇÃO DE UNIDADES"
"EDINHO ARAÚJO_SP";411140;"ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE PROTEÇÃO SOCIAL ESPECIAL - CONSTRUÇÃO DE REPÚBLICA PARA IDOSOS.";"R$ 252.550,00";"R$ 250.000,00";"04/09/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JEFFERSON CAMPOS_SP";212798;"Obra de Recapeamento Asfáltico em diversas ruas do municipio.";"R$ 810.411,85";"R$ 789.800,00";"04/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"JEFFERSON CAMPOS_SP";212806;"AÇÕES DE INFRAESTRUTURA URBANA RECAPEAMENTO";"R$ 1.073.478,26";"R$ 987.600,00";"18/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"JEFFERSON CAMPOS_SP";229510;"Obra de Canalização de Galeria de Águas Pluviais no municipio de Santa Adélia.";"R$ 1.513.000,00";"R$ 1.482.100,00";"10/01/2012";"APOIO À MANUTENÇÃO DE UNIDADES"
"JEFFERSON CAMPOS_SP";317871;"Reforma do Palacete Scarpa.";"R$ 541.666,67";"R$ 487.500,00";"08/01/2013";"APOIO À MANUTENÇÃO DE UNIDADES"
"JEFFERSON CAMPOS_SP";353616;"Canalização do Córrego do Bairro Parque Agrinco";"R$ 1.007.755,10";"R$ 987.600,00";"20/12/2013";"APOIO À MANUTENÇÃO DE UNIDADES"
"JEFFERSON CAMPOS_SP";362037;"Recapeamento asfáltico em diversas ruas do município de Marília-SP.";"R$ 2.148.610,72";"R$ 1.976.600,00";"03/01/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JEFFERSON CAMPOS_SP";364786;"Recapeamento de vias publicas urbanas";"R$ 1.014.559,29";"R$ 987.600,00";"25/11/2013";"APOIO À MANUTENÇÃO DE UNIDADES"
"JEFFERSON CAMPOS_SP";370920;"Recapeamento, pavimentação, galerias, guias, sarjetas, calçadas, rampa de acesso e abrigo para embarque e desembarque de passageiros.";"R$ 1.036.346,68";"R$ 980.538,53";"16/01/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JEFFERSON CAMPOS_SP";369775;"Pavimentação de vias urbanas";"R$ 283.717,58";"R$ 244.883,83";"20/01/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JEFFERSON CAMPOS_SP";402614;"Recapeamento de vias públicas urbanas do município de Tatuí";"R$ 997.600,00";"R$ 987.600,00";"";"APOIO À MANUTENÇÃO DE UNIDADES"
"JEFFERSON CAMPOS_SP";428545;"- O Objeto que se destina esse Contrato de Repasse, é para  Pavimentação e Recapeamento de Ruas e Avenidas do Município.";"R$ 255.740,00";"R$ 245.850,00";"26/08/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JEFFERSON CAMPOS_SP";426101;"RECAPEAMENTO ASFÁLTICO";"R$ 268.470,71";"R$ 245.850,00";"31/07/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JEFFERSON CAMPOS_SP";416258;"PAVIMENTAÇÃO E DRENAGEM DA RUA 27 E AVENIDA J NO COMPLEXO ADMINISTRATIVO";"R$ 1.234.382,00";"R$ 987.600,00";"31/07/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JEFFERSON CAMPOS_SP";426494;"Implantação de uma praça no Jardim Alvorada";"R$ 540.483,49";"R$ 493.100,00";"14/07/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JEFFERSON CAMPOS_SP";416288;"Recapeamento asfáltico em ruas do município";"R$ 498.916,00";"R$ 493.100,00";"30/06/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JEFFERSON CAMPOS_SP";426455;"Recapeamento Asfaltico em diversas ruas da cidade.";"R$ 498.634,49";"R$ 493.100,00";"05/09/2014";"APOIO À MANUTENÇÃO DE UNIDADES"
"JEFFERSON CAMPOS_SP";513129;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 500.000,00";"R$ 500.000,00";"16/12/2015";"APOIO À MANUTENÇÃO DE UNIDADES"
"MILTON MONTI_SP";135747;"Aquisiçao de Material de Consumo";"R$ 102.050,00";"R$ 100.000,00";"06/01/2011";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"MILTON MONTI_SP";137340;"Reforma/Adaptação das instalações de imóvel para expansão das atividades de reabilitação da Associação de Pais e Amigos dos Excepcionais de Itararé - APAE, para atendimento a portadores de necessidades especiais.";"R$ 208.031,23";"R$ 200.000,00";"";"ESTRUTURAÇÃO DE UNIDADES DE AT"
"LÁZARO BOTELHO_TO";231742;"Plano de Qualificação Social e Profissional na área da Construção Civil, com a oferta de Cursos de Trabalhadores de Estruturas de Alvenaria, Elétricista de instalações, Auxiliar de manutenção predial, Pintor de obras, dividos em 08 (oito) turmas, com a mé";"R$ 207.900,00";"R$ 199.584,00";"01/02/2012";"CONSTRUÇÃO DE EDIFÍCIO-SEDE DA"
"LÁZARO BOTELHO_TO";319203;"Aquisição de equipamento e material permanente";"R$ 4.050.000,00";"R$ 4.050.000,00";"15/01/2013";"CONSTRUÇÃO DE EDIFÍCIO-SEDE DA"
